alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
high-street-on-hudson-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.73888, 'longitude': -74.00574}",(917) 388-3944,10.400068296937034,Oq1mej1BYfjcdPKkM_5o8g,https://s3-media4.fl.yelpcdn.com/bphoto/FvKsbK7g79UVFYyyzqNeYQ/o.jpg,False,"{'address1': '637 Hudson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['637 Hudson St', 'New York, NY 10014']}",High Street On Hudson,+19173883944,$$,4.0,374,"['delivery', 'pickup']",https://www.yelp.com/biz/high-street-on-hudson-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
hanjan-new-york,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7441830642509, 'longitude': -73.9905130318771}",(212) 206-7226,17.22939343536536,jSUUcyV76hlCBAyHWAOm0w,https://s3-media2.fl.yelpcdn.com/bphoto/yhlhtnIf_NgcKZILwbEuNA/o.jpg,False,"{'address1': '36 W 26th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['36 W 26th St', 'New York, NY 10010']}",Hanjan,+12122067226,$$$,4.0,393,[],https://www.yelp.com/biz/hanjan-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
le-colonial-new-york,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.7609, 'longitude': -73.96833}",(212) 752-0808,5.9965119902110615,DGk0ttzHjQ2QY2C0wEjylQ,https://s3-media4.fl.yelpcdn.com/bphoto/QQMKX92iqP-MWmH5vFuhTQ/o.jpg,False,"{'address1': '149 E 57th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['149 E 57th St', 'New York, NY 10022']}",Le Colonial,+12127520808,$$$,3.5,260,"['pickup', 'delivery']",https://www.yelp.com/biz/le-colonial-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
delmonicos-kitchen-new-york-3,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.752533, 'longitude': -73.9899368}",(212) 695-5220,3.682997869411002,njpz2-Vd-EnoFu5YiIBTVA,https://s3-media4.fl.yelpcdn.com/bphoto/ZJYihNOMAEE8CbVIRdhTYw/o.jpg,False,"{'address1': '207 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['207 W 36th St', 'New York, NY 10018']}",Delmonico's Kitchen,+12126955220,$$$,3.5,321,"['delivery', 'pickup']",https://www.yelp.com/biz/delmonicos-kitchen-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
mortons-the-steakhouse-new-york-2,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.7554075, 'longitude': -73.9789116}",(212) 972-3315,36.07948636176442,K_nsaXmlsyg0I8PoIjPXrA,https://s3-media3.fl.yelpcdn.com/bphoto/Xo1BXzavmPtnHzbRZSQKLg/o.jpg,False,"{'address1': '551 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['551 5th Ave', 'New York, NY 10017']}",Morton's The Steakhouse,+12129723315,$$$$,4.0,479,"['delivery', 'pickup']",https://www.yelp.com/biz/mortons-the-steakhouse-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
teds-montana-grill-new-york-new-york,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7608132945898, 'longitude': -73.9802277088165}",(212) 245-5220,101.97410875535701,7l6qQXBs5qhGfhsCZ8bIrA,https://s3-media4.fl.yelpcdn.com/bphoto/_IYLliOFt84QdWIU0WXE5A/o.jpg,False,"{'address1': '110 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['110 W 51st St', 'New York, NY 10020']}",Ted's Montana Grill - New York,+12122455220,$$,3.5,355,[],https://www.yelp.com/biz/teds-montana-grill-new-york-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
trattoria-italienne-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 40.7430619, 'longitude': -73.9903948}",(212) 600-5139,15.100470340109364,-7iUpGTNDdy4WjxLGYp-_g,https://s3-media3.fl.yelpcdn.com/bphoto/Hd1-hToFJ8xbAF7ks4fAhA/o.jpg,False,"{'address1': '19 W 24th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['19 W 24th St', 'New York, NY 10010']}",Trattoria Italienne,+12126005139,$$$,4.5,114,[],https://www.yelp.com/biz/trattoria-italienne-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
felice-64-new-york,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.76256, 'longitude': -73.9596}",(212) 593-2223,5.689705569931721,YE4pvo8ectzEaRYGqUgFcA,https://s3-media1.fl.yelpcdn.com/bphoto/l9-qXI2bvHJWhcJ4nO3lMg/o.jpg,False,"{'address1': '1166 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['1166 1st Ave', 'New York, NY 10065']}",Felice 64,+12125932223,$$$,3.5,281,"['pickup', 'delivery']",https://www.yelp.com/biz/felice-64-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
shun-lee-palace-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.75945, 'longitude': -73.96907}",(212) 371-8844,5.573658497423989,Qwd4Tv-CqgO2Yl9zZgkKOQ,https://s3-media1.fl.yelpcdn.com/bphoto/hV86XfsI0cfGi9dSMfB1jQ/o.jpg,False,"{'address1': '155 E 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['155 E 55th St', 'New York, NY 10022']}",Shun Lee Palace,+12123718844,$$$,3.0,273,"['pickup', 'delivery']",https://www.yelp.com/biz/shun-lee-palace-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
aretskys-patroon-new-york-2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7533599, 'longitude': -73.9732416}",(212) 883-7373,5.330293892048366,0y6eQXDw2RDLuBwkY02xGA,https://s3-media1.fl.yelpcdn.com/bphoto/Z4CMPN2jMoAycUdp9Iivcg/o.jpg,False,"{'address1': '160 E 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['160 E 46th St', 'New York, NY 10017']}",Aretsky's Patroon,+12128837373,$$$,4.0,211,[],https://www.yelp.com/biz/aretskys-patroon-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
frankie-and-johnnies-steakhouse-new-york-4,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.759956, 'longitude': -73.988926}",(212) 997-9494,6.033745915157254,IFQ1CXX3QTiuOjeXYvtWLw,https://s3-media2.fl.yelpcdn.com/bphoto/sm7tDGzJMoTEfKRMXZz_BA/o.jpg,False,"{'address1': '320 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['320 W 46th St', 'New York, NY 10036']}",Frankie & Johnnie's Steakhouse,+12129979494,$$$,3.5,226,[],https://www.yelp.com/biz/frankie-and-johnnies-steakhouse-new-york-4?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
davios-northern-italian-steakhouse-new-york,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 40.75304, 'longitude': -73.97472}",(212) 661-4810,7.9816127880805166,7pvTicRAhXB1Ld74MWjkXQ,https://s3-media3.fl.yelpcdn.com/bphoto/31Ntq_pk_NC-XRG4Y2ADjQ/o.jpg,False,"{'address1': '447 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['447 Lexington Ave', 'New York, NY 10017']}",Davio's Northern Italian Steakhouse,+12126614810,$$$,4.0,267,"['pickup', 'delivery']",https://www.yelp.com/biz/davios-northern-italian-steakhouse-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
massoni-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.74635, 'longitude': -73.98494}",(212) 951-1141,10.130953730492083,Zz-1pzGqrgParLQ_LzY0lw,https://s3-media1.fl.yelpcdn.com/bphoto/PZsBNVBESkyott5TN0FyJQ/o.jpg,False,"{'address1': '11 E 31st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 31st St', 'New York, NY 10016']}",Massoni,+12129511141,$$$,4.0,211,"['pickup', 'delivery']",https://www.yelp.com/biz/massoni-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
tarallucci-e-vino-upper-west-side-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.78436, 'longitude': -73.9735}",(212) 362-5454,6.060159949296301,dsxgbkIKyu7x7JgpAKeZPA,https://s3-media4.fl.yelpcdn.com/bphoto/-GOONSw7PBwaR9MM99zMZg/o.jpg,False,"{'address1': '475 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['475 Columbus Ave', 'New York, NY 10024']}",Tarallucci E Vino - Upper West Side,+12123625454,$$,3.5,112,"['delivery', 'pickup']",https://www.yelp.com/biz/tarallucci-e-vino-upper-west-side-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
clement-new-york-13,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 40.7616602403771, 'longitude': -73.9752098617798}",(212) 903-3918,17.176384025543047,9o4y3IqpFDaj8FddJ6oi2A,https://s3-media3.fl.yelpcdn.com/bphoto/5J2hDX98bOvMz3FHCAJwig/o.jpg,False,"{'address1': '700 5th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['700 5th Ave', 'New York, NY 10019']}",Clement,+12129033918,$$$,4.0,134,[],https://www.yelp.com/biz/clement-new-york-13?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
mifune-new-york-new-york-2,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.75157, 'longitude': -73.97172}",(212) 986-2800,5.693404238285753,bnaeQCoBiQ7a5IfyBkrGCg,https://s3-media1.fl.yelpcdn.com/bphoto/YFyfFw0mdCNkBDjtnnJwuA/o.jpg,False,"{'address1': '245 E 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['245 E 44th St', 'New York, NY 10017']}",MIFUNE New York,+12129862800,$$$$,4.0,134,"['delivery', 'pickup']",https://www.yelp.com/biz/mifune-new-york-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
sutton-inn-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.7567013544777, 'longitude': -73.9648072030919}",(646) 370-3045,6.087173912296934,L76e8Iz0orAWab0Nyampyg,https://s3-media3.fl.yelpcdn.com/bphoto/9uDpNx1lfo42LvO0WYXj9A/o.jpg,False,"{'address1': '347 E 54th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['347 E 54th St', 'New York, NY 10022']}",Sutton Inn,+16463703045,$$$,4.0,110,[],https://www.yelp.com/biz/sutton-inn-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
the-house-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.73613, 'longitude': -73.98773}",(212) 353-2121,6.808985675693432,2_kvHYO8YDZoepinusLpqw,https://s3-media1.fl.yelpcdn.com/bphoto/x-srrkAPKMPdZYidTE9f4w/o.jpg,False,"{'address1': '121 E 17th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['121 E 17th St', 'New York, NY 10003']}",The House,+12123532121,$$$,3.5,375,[],https://www.yelp.com/biz/the-house-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
cleo-new-york-2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7448, 'longitude': -73.98324}",(646) 948-2370,6.256199147714959,oSKS8tI6-3yzRDq-VRuvPw,https://s3-media3.fl.yelpcdn.com/bphoto/CWF6xpUvM-ePOJWivOpSzA/o.jpg,False,"{'address1': '444 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['444 Park Ave S', 'New York, NY 10016']}",Cleo,+16469482370,$$$,4.0,72,"['pickup', 'delivery']",https://www.yelp.com/biz/cleo-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
naoki-takahashi-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.74196, 'longitude': -74.0015899}",(646) 861-0086,6.743832836442772,ejmJTjHzdMxoq3t7pnnjrg,https://s3-media1.fl.yelpcdn.com/bphoto/OB6X34EWl3l_Nk07neKw_Q/o.jpg,True,"{'address1': '311 W 17th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['311 W 17th St', 'New York, NY 10011']}",Naoki Takahashi,+16468610086,$$$$,4.0,117,[],https://www.yelp.com/biz/naoki-takahashi-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
junoon-new-york,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.743193, 'longitude': -73.990838}",(212) 490-2100,25.71799950102057,DZE4ThXa7d0kSXnR3Hb-kg,https://s3-media2.fl.yelpcdn.com/bphoto/qcS00N5Q4oT-bAbQvH00nw/o.jpg,False,"{'address1': '27 W 24th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['27 W 24th St', 'New York, NY 10010']}",Junoon,+12124902100,$$$,3.5,1355,['restaurant_reservation'],https://www.yelp.com/biz/junoon-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
brasserie-cognac-new-york-2,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 40.76491, 'longitude': -73.98195}",(212) 757-3600,7.346400572547918,-WHZcPiBtW6sErlYswwUMQ,https://s3-media2.fl.yelpcdn.com/bphoto/Ulm9Dpjh8rJjdyJhF_diTg/o.jpg,False,"{'address1': '1740 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1740 Broadway', 'New York, NY 10019']}",Brasserie Cognac,+12127573600,$$$,3.5,349,"['pickup', 'delivery']",https://www.yelp.com/biz/brasserie-cognac-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
scampi-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73902, 'longitude': -73.99358}",(212) 888-2171,9.575631217170978,wOq-Jt26jnFf_rhF4r5D6w,https://s3-media4.fl.yelpcdn.com/bphoto/Rwo2L4OlG87DYsEynrJP_w/o.jpg,False,"{'address1': '30 W 18th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['30 W 18th St', 'New York, NY 10011']}",Scampi,+12128882171,$$$,4.0,162,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/scampi-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
society-cafe-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73624, 'longitude': -73.99658}",(212) 300-4525,13.642618625991123,JEuIdK9hzci9g_TuwfnZ_w,https://s3-media2.fl.yelpcdn.com/bphoto/NCMXf0M2Ey0ss6sHamg-lg/o.jpg,False,"{'address1': '52 W 13th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['52 W 13th St', 'New York, NY 10011']}",Society Cafe,+12123004525,$$,4.0,131,[],https://www.yelp.com/biz/society-cafe-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
suzuki-new-york-3,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.7582797854234, 'longitude': -73.9827184029637}",(212) 278-0010,23.57920557281068,MSVftNJ5lwPK9TQtHayaPQ,https://s3-media2.fl.yelpcdn.com/bphoto/AUwNoTRpjClx7_fHASuP_Q/o.jpg,False,"{'address1': '114 W 47th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['114 W 47th St', 'New York, NY 10036']}",Suzuki,+12122780010,$$$$,4.0,111,[],https://www.yelp.com/biz/suzuki-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
inakaya-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.7560432774284, 'longitude': -73.9894882380981}",(212) 354-2195,53.81465232456718,auqBQYuADVdWaTO-RNBeoA,https://s3-media2.fl.yelpcdn.com/bphoto/ph5ide4qFeKyc62Diuh1qw/o.jpg,False,"{'address1': '231 W 40th St', 'address2': '', 'address3': 'New York Times Bldg', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['231 W 40th St', 'New York Times Bldg', 'New York, NY 10018']}",Inakaya,+12123542195,$$$,3.5,515,['pickup'],https://www.yelp.com/biz/inakaya-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
rossinis-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.74921, 'longitude': -73.97883}",(212) 683-0135,9.315833331422574,o2SAcKbfOMkA71xUfyee6Q,https://s3-media4.fl.yelpcdn.com/bphoto/84UOM1PKT5_ExDTG54isPw/o.jpg,False,"{'address1': '108 E 38th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['108 E 38th St', 'New York, NY 10016']}",Rossini's,+12126830135,$$$,4.0,177,[],https://www.yelp.com/biz/rossinis-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
charlie-palmer-steak-new-york-2,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.75194, 'longitude': -73.98481}",(212) 302-3838,17.233753842993114,sMUYF6hEsuptyXiwNLaK-Q,https://s3-media2.fl.yelpcdn.com/bphoto/8q8HgHcpSQ2K5YJinU_3pg/o.jpg,False,"{'address1': '47 West 38th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['47 West 38th St', 'New York, NY 10018']}",Charlie Palmer Steak,+12123023838,$$$$,4.0,192,[],https://www.yelp.com/biz/charlie-palmer-steak-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
bocca-restaurant-and-bar-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.73826, 'longitude': -73.98886}",(212) 387-1200,5.663570715970482,vFsjObMTImsnM_DzVo4N3g,https://s3-media4.fl.yelpcdn.com/bphoto/p45Ml7zkkqAuZVZTwfNrnQ/o.jpg,False,"{'address1': '39 E 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['39 E 19th St', 'New York, NY 10003']}",Bocca Restaurant & Bar,+12123871200,$$$,3.5,347,"['pickup', 'delivery']",https://www.yelp.com/biz/bocca-restaurant-and-bar-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
nyy-steak-new-york-2,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.75972, 'longitude': -73.977479}",(646) 307-7910,2.100471094225212,Bn9fih7jFAmChrDGK0sKfA,https://s3-media2.fl.yelpcdn.com/bphoto/1YebwhXwTWDMED6jRrrBQw/o.jpg,True,"{'address1': '7 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['7 W 51st St', 'New York, NY 10019']}",NYY Steak,+16463077910,$$$,4.0,263,[],https://www.yelp.com/biz/nyy-steak-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
irvington-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7366011, 'longitude': -73.9885554}",(212) 677-0425,6.291527315449508,DfXh4GIeGyYGz2o3NmhorQ,https://s3-media1.fl.yelpcdn.com/bphoto/7oGGqhGH0Mn6C-vj-nM6Sg/o.jpg,False,"{'address1': '201 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['201 Park Ave S', 'New York, NY 10003']}",Irvington,+12126770425,$$$,3.5,188,[],https://www.yelp.com/biz/irvington-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
charlie-palmer-at-the-knick-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.755599, 'longitude': -73.9862681}",(212) 204-4983,7.050744796053038,nrvCwPbCpYL_jtaKd7tGfQ,https://s3-media3.fl.yelpcdn.com/bphoto/b6vsrFhdns6sUq3ckMEejA/o.jpg,False,"{'address1': '6 Times Square', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10037', 'country': 'US', 'state': 'NY', 'display_address': ['6 Times Square', 'New York, NY 10037']}",Charlie Palmer at the Knick,+12122044983,$$$,3.0,61,[],https://www.yelp.com/biz/charlie-palmer-at-the-knick-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
